"Plot Title: 11009652"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009652, SEN S/N: 11009652, LBL: DO)","Temp, °F (LGR S/N: 11009652, SEN S/N: 11009652, LBL: Temp)","Coupler Attached (LGR S/N: 11009652)","Coupler Detached (LGR S/N: 11009652)","Host Connected (LGR S/N: 11009652)","Stopped (LGR S/N: 11009652)","End Of File (LGR S/N: 11009652)"
1783,12/26/21 03:00:00 PM,12.25,37.65,,,,,
1784,12/26/21 03:30:00 PM,12.35,37.51,,,,,
1785,12/26/21 04:00:00 PM,12.26,37.51,,,,,
1786,12/26/21 04:30:00 PM,12.25,37.54,,,,,
1787,12/26/21 05:00:00 PM,12.24,37.54,,,,,
1788,12/26/21 05:30:00 PM,12.08,37.54,,,,,
1789,12/26/21 06:00:00 PM,11.98,37.54,,,,,
1790,12/26/21 06:30:00 PM,11.87,37.58,,,,,
1791,12/26/21 07:00:00 PM,11.73,37.58,,,,,
1792,12/26/21 07:30:00 PM,11.80,37.54,,,,,
1793,12/26/21 08:00:00 PM,11.67,37.58,,,,,
1794,12/26/21 08:30:00 PM,11.65,37.58,,,,,
1795,12/26/21 09:00:00 PM,11.56,37.54,,,,,
1796,12/26/21 09:30:00 PM,11.48,37.58,,,,,
1797,12/26/21 10:00:00 PM,11.40,37.58,,,,,
1798,12/26/21 10:30:00 PM,11.45,37.58,,,,,
1799,12/26/21 11:00:00 PM,11.35,37.58,,,,,
1800,12/26/21 11:30:00 PM,11.28,37.58,,,,,
1801,12/27/21 12:00:00 AM,11.25,37.58,,,,,
1802,12/27/21 12:30:00 AM,11.23,37.62,,,,,
1803,12/27/21 01:00:00 AM,11.10,37.65,,,,,
1804,12/27/21 01:30:00 AM,11.05,37.58,,,,,
1805,12/27/21 02:00:00 AM,11.10,37.65,,,,,
1806,12/27/21 02:30:00 AM,10.97,37.58,,,,,
1807,12/27/21 03:00:00 AM,10.93,37.65,,,,,
1808,12/27/21 03:30:00 AM,10.98,37.62,,,,,
1809,12/27/21 04:00:00 AM,10.87,37.65,,,,,
1810,12/27/21 04:30:00 AM,10.76,37.65,,,,,
1811,12/27/21 05:00:00 AM,10.87,37.58,,,,,
1812,12/27/21 05:30:00 AM,10.92,37.58,,,,,
1813,12/27/21 06:00:00 AM,11.09,37.58,,,,,
1814,12/27/21 06:30:00 AM,10.76,37.65,,,,,
1815,12/27/21 07:00:00 AM,10.79,37.65,,,,,
1816,12/27/21 07:30:00 AM,10.58,37.69,,,,,
1817,12/27/21 08:00:00 AM,10.98,37.65,,,,,
1818,12/27/21 08:30:00 AM,10.93,37.62,,,,,
1819,12/27/21 09:00:00 AM,11.11,37.62,,,,,
1820,12/27/21 09:30:00 AM,11.24,37.62,,,,,
1821,12/27/21 10:00:00 AM,11.24,37.62,,,,,
1822,12/27/21 10:30:00 AM,11.30,37.65,,,,,
1823,12/27/21 11:00:00 AM,11.48,37.65,,,,,
1824,12/27/21 11:30:00 AM,11.45,37.69,,,,,
1825,12/27/21 12:00:00 PM,11.46,37.69,,,,,
1826,12/27/21 12:30:00 PM,11.58,37.69,,,,,
1827,12/27/21 01:00:00 PM,11.70,37.72,,,,,
1828,12/27/21 01:30:00 PM,11.69,37.72,,,,,
1829,12/27/21 02:00:00 PM,11.76,37.76,,,,,
1830,12/27/21 02:30:00 PM,11.85,37.72,,,,,
1831,12/27/21 03:00:00 PM,11.94,37.65,,,,,
1832,12/27/21 03:30:00 PM,12.08,37.65,,,,,
1833,12/27/21 04:00:00 PM,12.17,37.65,,,,,
1834,12/27/21 04:30:00 PM,12.16,37.65,,,,,
1835,12/27/21 05:00:00 PM,12.11,37.65,,,,,
1836,12/27/21 05:30:00 PM,12.01,37.65,,,,,
1837,12/27/21 06:00:00 PM,12.05,37.65,,,,,
1838,12/27/21 06:30:00 PM,12.00,37.69,,,,,
1839,12/27/21 07:00:00 PM,11.99,37.69,,,,,
1840,12/27/21 07:30:00 PM,11.90,37.69,,,,,
1841,12/27/21 08:00:00 PM,11.90,37.69,,,,,
1842,12/27/21 08:30:00 PM,11.99,37.69,,,,,
1843,12/27/21 09:00:00 PM,11.93,37.69,,,,,
1844,12/27/21 09:30:00 PM,11.88,37.69,,,,,
1845,12/27/21 10:00:00 PM,11.83,37.69,,,,,
1846,12/27/21 10:30:00 PM,11.91,37.72,,,,,
1847,12/27/21 11:00:00 PM,11.87,37.72,,,,,
1848,12/27/21 11:30:00 PM,11.79,37.69,,,,,
1849,12/28/21 12:00:00 AM,11.73,37.72,,,,,
1850,12/28/21 12:30:00 AM,11.56,37.76,,,,,
1851,12/28/21 01:00:00 AM,11.52,37.72,,,,,
1852,12/28/21 01:30:00 AM,11.46,37.72,,,,,
1853,12/28/21 02:00:00 AM,11.40,37.72,,,,,
1854,12/28/21 02:30:00 AM,11.45,37.72,,,,,
1855,12/28/21 03:00:00 AM,11.46,37.76,,,,,
1856,12/28/21 03:30:00 AM,11.35,37.76,,,,,
1857,12/28/21 04:00:00 AM,11.33,37.76,,,,,
1858,12/28/21 04:30:00 AM,11.33,37.76,,,,,
1859,12/28/21 05:00:00 AM,11.11,37.80,,,,,
1860,12/28/21 05:30:00 AM,11.07,37.80,,,,,
1861,12/28/21 06:00:00 AM,11.06,37.80,,,,,
1862,12/28/21 06:30:00 AM,11.15,37.80,,,,,
1863,12/28/21 07:00:00 AM,11.34,37.80,,,,,
1864,12/28/21 07:30:00 AM,11.51,37.76,,,,,
1865,12/28/21 08:00:00 AM,11.51,37.72,,,,,
1866,12/28/21 08:30:00 AM,11.63,37.72,,,,,
1867,12/28/21 09:00:00 AM,11.52,37.72,,,,,
1868,12/28/21 09:30:00 AM,11.61,37.72,,,,,
1869,12/28/21 10:00:00 AM,11.55,37.72,,,,,
1870,12/28/21 10:30:00 AM,11.57,37.76,,,,,
1871,12/28/21 11:00:00 AM,11.63,37.76,,,,,
1872,12/28/21 11:30:00 AM,11.72,37.72,,,,,
1873,12/28/21 12:00:00 PM,11.78,37.65,,,,,
1874,12/28/21 12:30:00 PM,11.81,37.62,,,,,
1875,12/28/21 01:00:00 PM,11.90,37.65,,,,,
1876,12/28/21 01:30:00 PM,11.81,37.65,,,,,
1877,12/28/21 02:00:00 PM,11.90,37.65,,,,,
1878,12/28/21 02:30:00 PM,11.94,37.62,,,,,
1879,12/28/21 03:00:00 PM,12.07,37.58,,,,,
1880,12/28/21 03:30:00 PM,12.08,37.54,,,,,
1881,12/28/21 04:00:00 PM,12.03,37.54,,,,,
1882,12/28/21 04:30:00 PM,12.01,37.58,,,,,
1883,12/28/21 05:00:00 PM,11.98,37.58,,,,,
1884,12/28/21 05:30:00 PM,11.87,37.58,,,,,
1885,12/28/21 06:00:00 PM,11.81,37.62,,,,,
1886,12/28/21 06:30:00 PM,11.83,37.62,,,,,
1887,12/28/21 07:00:00 PM,11.80,37.62,,,,,
1888,12/28/21 07:30:00 PM,11.67,37.62,,,,,
1889,12/28/21 08:00:00 PM,11.52,37.58,,,,,
1890,12/28/21 08:30:00 PM,11.38,37.62,,,,,
1891,12/28/21 09:00:00 PM,11.31,37.62,,,,,
1892,12/28/21 09:30:00 PM,11.36,37.62,,,,,
1893,12/28/21 10:00:00 PM,11.36,37.58,,,,,
1894,12/28/21 10:30:00 PM,11.31,37.58,,,,,
1895,12/28/21 11:00:00 PM,11.34,37.54,,,,,
1896,12/28/21 11:30:00 PM,11.36,37.51,,,,,
1897,12/29/21 12:00:00 AM,11.33,37.54,,,,,
1898,12/29/21 12:30:00 AM,11.27,37.58,,,,,
1899,12/29/21 01:00:00 AM,11.16,37.54,,,,,
1900,12/29/21 01:30:00 AM,11.30,37.54,,,,,
1901,12/29/21 02:00:00 AM,11.06,37.58,,,,,
1902,12/29/21 02:30:00 AM,11.02,37.58,,,,,
1903,12/29/21 03:00:00 AM,10.94,37.54,,,,,
1904,12/29/21 03:30:00 AM,10.91,37.58,,,,,
1905,12/29/21 04:00:00 AM,10.97,37.54,,,,,
1906,12/29/21 04:30:00 AM,10.96,37.51,,,,,
1907,12/29/21 05:00:00 AM,10.90,37.47,,,,,
1908,12/29/21 05:30:00 AM,11.09,37.44,,,,,
1909,12/29/21 06:00:00 AM,10.89,37.51,,,,,
1910,12/29/21 06:30:00 AM,10.80,37.54,,,,,
1911,12/29/21 07:00:00 AM,10.74,37.54,,,,,
1912,12/29/21 07:30:00 AM,10.97,37.51,,,,,
1913,12/29/21 08:00:00 AM,10.84,37.51,,,,,
1914,12/29/21 08:30:00 AM,10.82,37.51,,,,,
1915,12/29/21 09:00:00 AM,10.90,37.51,,,,,
1916,12/29/21 09:30:00 AM,10.87,37.54,,,,,
1917,12/29/21 10:00:00 AM,10.91,37.51,,,,,
1918,12/29/21 10:30:00 AM,10.93,37.51,,,,,
1919,12/29/21 11:00:00 AM,11.00,37.51,,,,,
1920,12/29/21 11:30:00 AM,11.12,37.44,,,,,
1921,12/29/21 12:00:00 PM,11.39,37.33,,,,,
1922,12/29/21 12:30:00 PM,11.39,37.29,,,,,
1923,12/29/21 01:00:00 PM,11.19,37.29,,,,,
1924,12/29/21 01:30:00 PM,11.10,37.29,,,,,
1925,12/29/21 02:00:00 PM,10.91,37.29,,,,,
1926,12/29/21 02:30:00 PM,10.89,37.29,,,,,
1927,12/29/21 03:00:00 PM,10.88,37.29,,,,,
1928,12/29/21 03:30:00 PM,10.89,37.29,,,,,
1929,12/29/21 04:00:00 PM,10.88,37.29,,,,,
1930,12/29/21 04:30:00 PM,10.82,37.29,,,,,
1931,12/29/21 05:00:00 PM,10.76,37.33,,,,,
1932,12/29/21 05:30:00 PM,10.66,37.36,,,,,
1933,12/29/21 06:00:00 PM,10.56,37.36,,,,,
1934,12/29/21 06:30:00 PM,10.51,37.36,,,,,
1935,12/29/21 07:00:00 PM,10.39,37.40,,,,,
1936,12/29/21 07:30:00 PM,10.36,37.33,,,,,
1937,12/29/21 08:00:00 PM,10.35,37.29,,,,,
1938,12/29/21 08:30:00 PM,10.31,37.29,,,,,
1939,12/29/21 09:00:00 PM,10.20,37.36,,,,,
1940,12/29/21 09:30:00 PM,10.21,37.26,,,,,
1941,12/29/21 10:00:00 PM,10.15,37.33,,,,,
1942,12/29/21 10:30:00 PM,10.06,37.33,,,,,
1943,12/29/21 11:00:00 PM,10.01,37.33,,,,,
1944,12/29/21 11:30:00 PM,10.00,37.33,,,,,
1945,12/30/21 12:00:00 AM,9.94,37.36,,,,,
1946,12/30/21 12:30:00 AM,9.89,37.36,,,,,
1947,12/30/21 01:00:00 AM,9.76,37.40,,,,,
1948,12/30/21 01:30:00 AM,9.73,37.40,,,,,
1949,12/30/21 02:00:00 AM,9.75,37.33,,,,,
1950,12/30/21 02:30:00 AM,9.73,37.33,,,,,
1951,12/30/21 03:00:00 AM,9.58,37.33,,,,,
1952,12/30/21 03:30:00 AM,9.53,37.29,,,,,
1953,12/30/21 04:00:00 AM,9.37,37.29,,,,,
1954,12/30/21 04:30:00 AM,9.27,37.22,,,,,
1955,12/30/21 05:00:00 AM,9.11,37.22,,,,,
1956,12/30/21 05:30:00 AM,8.95,37.22,,,,,
1957,12/30/21 06:00:00 AM,8.76,37.26,,,,,
1958,12/30/21 06:30:00 AM,8.75,37.26,,,,,
1959,12/30/21 07:00:00 AM,8.71,37.26,,,,,
1960,12/30/21 07:30:00 AM,8.89,37.26,,,,,
1961,12/30/21 08:00:00 AM,8.92,37.26,,,,,
1962,12/30/21 08:30:00 AM,8.91,37.26,,,,,
1963,12/30/21 09:00:00 AM,8.98,37.29,,,,,
1964,12/30/21 09:30:00 AM,8.91,37.29,,,,,
1965,12/30/21 10:00:00 AM,8.93,37.29,,,,,
1966,12/30/21 10:30:00 AM,9.10,37.29,,,,,
1967,12/30/21 11:00:00 AM,9.05,37.29,,,,,
1968,12/30/21 11:30:00 AM,9.04,37.33,,,,,
1969,12/30/21 12:00:00 PM,9.01,37.29,,,,,
1970,12/30/21 12:30:00 PM,9.11,37.29,,,,,
1971,12/30/21 01:00:00 PM,9.17,37.29,,,,,
1972,12/30/21 01:30:00 PM,9.20,37.29,,,,,
1973,12/30/21 02:00:00 PM,9.21,37.29,,,,,
1974,12/30/21 02:30:00 PM,9.14,37.29,,,,,
1975,12/30/21 03:00:00 PM,9.17,37.29,,,,,
1976,12/30/21 03:30:00 PM,9.26,37.29,,,,,
1977,12/30/21 04:00:00 PM,9.20,37.29,,,,,
1978,12/30/21 04:30:00 PM,9.26,37.29,,,,,
1979,12/30/21 05:00:00 PM,9.21,37.29,,,,,
1980,12/30/21 05:30:00 PM,9.11,37.29,,,,,
1981,12/30/21 06:00:00 PM,9.12,37.29,,,,,
1982,12/30/21 06:30:00 PM,9.07,37.29,,,,,
1983,12/30/21 07:00:00 PM,9.02,37.33,,,,,
1984,12/30/21 07:30:00 PM,9.07,37.29,,,,,
1985,12/30/21 08:00:00 PM,8.92,37.29,,,,,
1986,12/30/21 08:30:00 PM,8.92,37.33,,,,,
1987,12/30/21 09:00:00 PM,8.86,37.29,,,,,
1988,12/30/21 09:30:00 PM,8.77,37.29,,,,,
1989,12/30/21 10:00:00 PM,8.64,37.33,,,,,
1990,12/30/21 10:30:00 PM,8.76,37.29,,,,,
1991,12/30/21 11:00:00 PM,8.68,37.33,,,,,
1992,12/30/21 11:30:00 PM,8.71,37.33,,,,,
1993,12/31/21 12:00:00 AM,8.68,37.29,,,,,
1994,12/31/21 12:30:00 AM,8.71,37.29,,,,,
1995,12/31/21 01:00:00 AM,8.67,37.33,,,,,
1996,12/31/21 01:30:00 AM,8.55,37.33,,,,,
1997,12/31/21 02:00:00 AM,8.51,37.36,,,,,
1998,12/31/21 02:30:00 AM,8.41,37.33,,,,,
1999,12/31/21 03:00:00 AM,8.38,37.36,,,,,
2000,12/31/21 03:30:00 AM,8.30,37.36,,,,,
2001,12/31/21 04:00:00 AM,8.36,37.36,,,,,
2002,12/31/21 04:30:00 AM,8.50,37.29,,,,,
2003,12/31/21 05:00:00 AM,8.30,37.33,,,,,
2004,12/31/21 05:30:00 AM,8.35,37.40,,,,,
2005,12/31/21 06:00:00 AM,8.36,37.33,,,,,
2006,12/31/21 06:30:00 AM,8.31,37.33,,,,,
2007,12/31/21 07:00:00 AM,8.37,37.36,,,,,
2008,12/31/21 07:30:00 AM,8.48,37.29,,,,,
2009,12/31/21 08:00:00 AM,8.33,37.33,,,,,
2010,12/31/21 08:30:00 AM,8.31,37.33,,,,,
2011,12/31/21 09:00:00 AM,8.37,37.36,,,,,
2012,12/31/21 09:30:00 AM,8.38,37.36,,,,,
2013,12/31/21 10:00:00 AM,8.39,37.36,,,,,
2014,12/31/21 10:30:00 AM,8.41,37.36,,,,,
2015,12/31/21 11:00:00 AM,8.50,37.36,,,,,
2016,12/31/21 11:30:00 AM,8.57,37.33,,,,,
2017,12/31/21 12:00:00 PM,8.49,37.36,,,,,
2018,12/31/21 12:30:00 PM,8.46,37.36,,,,,
2019,12/31/21 01:00:00 PM,8.40,37.36,,,,,
2020,12/31/21 01:30:00 PM,8.42,37.36,,,,,
2021,12/31/21 02:00:00 PM,8.47,37.36,,,,,
2022,12/31/21 02:30:00 PM,8.49,37.36,,,,,
2023,12/31/21 03:00:00 PM,8.46,37.36,,,,,
2024,12/31/21 03:30:00 PM,8.50,37.36,,,,,
2025,12/31/21 04:00:00 PM,8.48,37.33,,,,,
2026,12/31/21 04:30:00 PM,8.51,37.33,,,,,
2027,12/31/21 05:00:00 PM,8.49,37.33,,,,,
2028,12/31/21 05:30:00 PM,8.47,37.33,,,,,
2029,12/31/21 06:00:00 PM,8.38,37.36,,,,,
2030,12/31/21 06:30:00 PM,8.23,37.36,,,,,
2031,12/31/21 07:00:00 PM,8.17,37.36,,,,,
2032,12/31/21 07:30:00 PM,8.10,37.36,,,,,
2033,12/31/21 08:00:00 PM,8.05,37.33,,,,,
2034,12/31/21 08:30:00 PM,7.99,37.36,,,,,
2035,12/31/21 09:00:00 PM,7.99,37.36,,,,,
2036,12/31/21 09:30:00 PM,7.87,37.40,,,,,
2037,12/31/21 10:00:00 PM,7.91,37.36,,,,,
2038,12/31/21 10:30:00 PM,7.85,37.36,,,,,
2039,12/31/21 11:00:00 PM,7.74,37.36,,,,,
2040,12/31/21 11:30:00 PM,7.72,37.36,,,,,
2041,01/01/22 12:00:00 AM,7.79,37.33,,,,,
2042,01/01/22 12:30:00 AM,7.81,37.36,,,,,
2043,01/01/22 01:00:00 AM,7.61,37.40,,,,,
2044,01/01/22 01:30:00 AM,7.67,37.40,,,,,
2045,01/01/22 02:00:00 AM,7.97,37.40,,,,,
2046,01/01/22 02:30:00 AM,7.67,37.36,,,,,
2047,01/01/22 03:00:00 AM,7.59,37.36,,,,,
2048,01/01/22 03:30:00 AM,7.56,37.40,,,,,
2049,01/01/22 04:00:00 AM,7.43,37.40,,,,,
2050,01/01/22 04:30:00 AM,7.49,37.40,,,,,
2051,01/01/22 05:00:00 AM,7.46,37.36,,,,,
2052,01/01/22 05:30:00 AM,7.47,37.44,,,,,
2053,01/01/22 06:00:00 AM,7.41,37.44,,,,,
2054,01/01/22 06:30:00 AM,7.33,37.44,,,,,
2055,01/01/22 07:00:00 AM,7.33,37.47,,,,,
2056,01/01/22 07:30:00 AM,7.61,37.40,,,,,
2057,01/01/22 08:00:00 AM,7.51,37.40,,,,,
2058,01/01/22 08:30:00 AM,7.52,37.40,,,,,
2059,01/01/22 09:00:00 AM,7.57,37.44,,,,,
2060,01/01/22 09:30:00 AM,7.60,37.40,,,,,
2061,01/01/22 10:00:00 AM,7.61,37.40,,,,,
2062,01/01/22 10:30:00 AM,7.59,37.40,,,,,
2063,01/01/22 11:00:00 AM,7.66,37.40,,,,,
2064,01/01/22 11:30:00 AM,7.69,37.40,,,,,
2065,01/01/22 12:00:00 PM,7.65,37.40,,,,,
2066,01/01/22 12:30:00 PM,7.60,37.40,,,,,
2067,01/01/22 01:00:00 PM,7.63,37.40,,,,,
2068,01/01/22 01:30:00 PM,7.68,37.36,,,,,
2069,01/01/22 02:00:00 PM,7.68,37.40,,,,,
2070,01/01/22 02:30:00 PM,7.64,37.40,,,,,
2071,01/01/22 03:00:00 PM,7.74,37.36,,,,,
2072,01/01/22 03:30:00 PM,7.69,37.40,,,,,
2073,01/01/22 04:00:00 PM,7.74,37.36,,,,,
2074,01/01/22 04:30:00 PM,7.72,37.40,,,,,
2075,01/01/22 05:00:00 PM,7.72,37.40,,,,,
2076,01/01/22 05:30:00 PM,7.66,37.40,,,,,
2077,01/01/22 06:00:00 PM,7.61,37.40,,,,,
2078,01/01/22 06:30:00 PM,7.56,37.40,,,,,
2079,01/01/22 07:00:00 PM,7.61,37.40,,,,,
2080,01/01/22 07:30:00 PM,7.56,37.44,,,,,
2081,01/01/22 08:00:00 PM,7.59,37.44,,,,,
2082,01/01/22 08:30:00 PM,7.56,37.40,,,,,
2083,01/01/22 09:00:00 PM,7.59,37.40,,,,,
2084,01/01/22 09:30:00 PM,7.54,37.44,,,,,
2085,01/01/22 10:00:00 PM,7.47,37.44,,,,,
2086,01/01/22 10:30:00 PM,7.46,37.44,,,,,
2087,01/01/22 11:00:00 PM,7.46,37.44,,,,,
2088,01/01/22 11:30:00 PM,7.42,37.47,,,,,
2089,01/02/22 12:00:00 AM,7.46,37.47,,,,,
2090,01/02/22 12:30:00 AM,7.43,37.47,,,,,
2091,01/02/22 01:00:00 AM,7.25,37.51,,,,,
2092,01/02/22 01:30:00 AM,7.23,37.51,,,,,
2093,01/02/22 02:00:00 AM,7.24,37.51,,,,,
2094,01/02/22 02:30:00 AM,7.19,37.51,,,,,
2095,01/02/22 03:00:00 AM,7.10,37.51,,,,,
2096,01/02/22 03:30:00 AM,7.02,37.54,,,,,
2097,01/02/22 04:00:00 AM,7.02,37.51,,,,,
2098,01/02/22 04:30:00 AM,7.01,37.51,,,,,
2099,01/02/22 05:00:00 AM,6.95,37.54,,,,,
2100,01/02/22 05:30:00 AM,6.86,37.54,,,,,
2101,01/02/22 06:00:00 AM,6.93,37.51,,,,,
2102,01/02/22 06:30:00 AM,7.00,37.51,,,,,
2103,01/02/22 07:00:00 AM,7.12,37.51,,,,,
2104,01/02/22 07:30:00 AM,7.05,37.51,,,,,
2105,01/02/22 08:00:00 AM,6.95,37.54,,,,,
2106,01/02/22 08:30:00 AM,6.91,37.54,,,,,
2107,01/02/22 09:00:00 AM,6.88,37.54,,,,,
2108,01/02/22 09:30:00 AM,6.88,37.58,,,,,
2109,01/02/22 10:00:00 AM,6.91,37.54,,,,,
2110,01/02/22 10:30:00 AM,6.87,37.58,,,,,
2111,01/02/22 11:00:00 AM,6.89,37.58,,,,,
2112,01/02/22 11:30:00 AM,6.85,37.58,,,,,
2113,01/02/22 12:00:00 PM,6.80,37.58,,,,,
2114,01/02/22 12:30:00 PM,6.89,37.58,,,,,
2115,01/02/22 01:00:00 PM,6.86,37.58,,,,,
2116,01/02/22 01:30:00 PM,6.80,37.58,,,,,
2117,01/02/22 02:00:00 PM,6.83,37.58,,,,,
2118,01/02/22 02:30:00 PM,6.89,37.58,,,,,
2119,01/02/22 03:00:00 PM,6.94,37.54,,,,,
2120,01/02/22 03:30:00 PM,6.95,37.54,,,,,
2121,01/02/22 04:00:00 PM,6.94,37.54,,,,,
2122,01/02/22 04:30:00 PM,6.92,37.54,,,,,
2123,01/02/22 05:00:00 PM,6.95,37.54,,,,,
2124,01/02/22 05:30:00 PM,6.93,37.58,,,,,
2125,01/02/22 06:00:00 PM,6.83,37.58,,,,,
2126,01/02/22 06:30:00 PM,6.76,37.58,,,,,
2127,01/02/22 07:00:00 PM,6.73,37.54,,,,,
2128,01/02/22 07:30:00 PM,6.86,37.54,,,,,
2129,01/02/22 08:00:00 PM,6.91,37.54,,,,,
2130,01/02/22 08:30:00 PM,6.89,37.58,,,,,
2131,01/02/22 09:00:00 PM,6.89,37.54,,,,,
2132,01/02/22 09:30:00 PM,6.88,37.54,,,,,
2133,01/02/22 10:00:00 PM,6.85,37.54,,,,,
2134,01/02/22 10:30:00 PM,6.83,37.58,,,,,
2135,01/02/22 11:00:00 PM,6.83,37.54,,,,,
2136,01/02/22 11:30:00 PM,6.79,37.54,,,,,
2137,01/03/22 12:00:00 AM,6.82,37.54,,,,,
2138,01/03/22 12:30:00 AM,6.79,37.58,,,,,
2139,01/03/22 01:00:00 AM,6.74,37.58,,,,,
2140,01/03/22 01:30:00 AM,6.69,37.58,,,,,
2141,01/03/22 02:00:00 AM,6.68,37.58,,,,,
2142,01/03/22 02:30:00 AM,6.69,37.58,,,,,
2143,01/03/22 03:00:00 AM,6.65,37.58,,,,,
2144,01/03/22 03:30:00 AM,6.64,37.58,,,,,
2145,01/03/22 04:00:00 AM,6.59,37.58,,,,,
2146,01/03/22 04:30:00 AM,6.60,37.62,,,,,
2147,01/03/22 05:00:00 AM,6.57,37.62,,,,,
2148,01/03/22 05:30:00 AM,6.49,37.62,,,,,
2149,01/03/22 06:00:00 AM,6.49,37.62,,,,,
2150,01/03/22 06:30:00 AM,6.48,37.62,,,,,
2151,01/03/22 07:00:00 AM,6.48,37.62,,,,,
2152,01/03/22 07:30:00 AM,6.56,37.62,,,,,
2153,01/03/22 08:00:00 AM,6.49,37.62,,,,,
2154,01/03/22 08:30:00 AM,6.42,37.65,,,,,
2155,01/03/22 09:00:00 AM,6.40,37.65,,,,,
2156,01/03/22 09:30:00 AM,6.62,37.69,,,,,
2157,01/03/22 10:00:00 AM,6.61,37.69,,,,,
2158,01/03/22 10:30:00 AM,6.56,37.69,,,,,
2159,01/03/22 11:00:00 AM,6.56,37.69,,,,,
2160,01/03/22 11:30:00 AM,6.57,37.69,,,,,
2161,01/03/22 12:00:00 PM,6.59,37.69,,,,,
2162,01/03/22 12:30:00 PM,6.60,37.69,,,,,
2163,01/03/22 01:00:00 PM,6.59,37.69,,,,,
2164,01/03/22 01:30:00 PM,6.57,37.69,,,,,
2165,01/03/22 02:00:00 PM,6.55,37.69,,,,,
2166,01/03/22 02:30:00 PM,6.53,37.69,,,,,
2167,01/03/22 03:00:00 PM,6.68,37.69,,,,,
2168,01/03/22 03:30:00 PM,6.74,37.69,,,,,
2169,01/03/22 04:00:00 PM,6.66,37.65,,,,,
2170,01/03/22 04:30:00 PM,6.65,37.65,,,,,
2171,01/03/22 05:00:00 PM,6.73,37.65,,,,,
2172,01/03/22 05:30:00 PM,6.70,37.65,,,,,
2173,01/03/22 06:00:00 PM,6.69,37.69,,,,,
2174,01/03/22 06:30:00 PM,6.74,37.69,,,,,
2175,01/03/22 07:00:00 PM,6.73,37.69,,,,,
2176,01/03/22 07:30:00 PM,6.87,37.69,,,,,
2177,01/03/22 08:00:00 PM,6.82,37.69,,,,,
2178,01/03/22 08:30:00 PM,6.93,37.69,,,,,
2179,01/03/22 09:00:00 PM,6.97,37.69,,,,,
2180,01/03/22 09:30:00 PM,6.95,37.69,,,,,
2181,01/03/22 10:00:00 PM,6.96,37.69,,,,,
2182,01/03/22 10:30:00 PM,7.02,37.69,,,,,
2183,01/03/22 11:00:00 PM,7.00,37.69,,,,,
2184,01/03/22 11:30:00 PM,7.06,37.69,,,,,
2185,01/04/22 12:00:00 AM,7.04,37.69,,,,,
2186,01/04/22 12:30:00 AM,6.96,37.69,,,,,
2187,01/04/22 01:00:00 AM,6.87,37.72,,,,,
2188,01/04/22 01:30:00 AM,6.87,37.72,,,,,
2189,01/04/22 02:00:00 AM,6.80,37.72,,,,,
2190,01/04/22 02:30:00 AM,6.75,37.72,,,,,
2191,01/04/22 03:00:00 AM,6.61,37.76,,,,,
2192,01/04/22 03:30:00 AM,6.56,37.76,,,,,
2193,01/04/22 04:00:00 AM,6.53,37.76,,,,,
2194,01/04/22 04:30:00 AM,6.39,37.76,,,,,
2195,01/04/22 05:00:00 AM,6.30,37.80,,,,,
2196,01/04/22 05:30:00 AM,6.24,37.80,,,,,
2197,01/04/22 06:00:00 AM,6.15,37.80,,,,,
2198,01/04/22 06:30:00 AM,6.14,37.80,,,,,
2199,01/04/22 07:00:00 AM,6.05,37.80,,,,,
2200,01/04/22 07:30:00 AM,6.35,37.76,,,,,
2201,01/04/22 08:00:00 AM,6.11,37.76,,,,,
2202,01/04/22 08:30:00 AM,6.19,37.76,,,,,
2203,01/04/22 09:00:00 AM,6.22,37.76,,,,,
2204,01/04/22 09:30:00 AM,6.22,37.76,,,,,
2205,01/04/22 10:00:00 AM,6.15,37.76,,,,,
2206,01/04/22 10:30:00 AM,6.15,37.76,,,,,
2207,01/04/22 11:00:00 AM,6.15,37.80,,,,,
2208,01/04/22 11:30:00 AM,6.11,37.76,,,,,
2209,01/04/22 12:00:00 PM,6.31,37.76,,,,,
2210,01/04/22 12:30:00 PM,6.21,37.76,,,,,
2211,01/04/22 01:00:00 PM,6.20,37.76,,,,,
2212,01/04/22 01:30:00 PM,6.21,37.76,,,,,
2213,01/04/22 02:00:00 PM,6.11,37.76,,,,,
2214,01/04/22 02:30:00 PM,6.22,37.76,,,,,
2215,01/04/22 03:00:00 PM,6.17,37.76,,,,,
2216,01/04/22 03:30:00 PM,6.24,37.72,,,,,
2217,01/04/22 04:00:00 PM,6.40,37.72,,,,,
2218,01/04/22 04:30:00 PM,6.48,37.72,,,,,
2219,01/04/22 05:00:00 PM,6.32,37.72,,,,,
2220,01/04/22 05:30:00 PM,6.47,37.72,,,,,
2221,01/04/22 06:00:00 PM,6.50,37.72,,,,,
2222,01/04/22 06:30:00 PM,6.53,37.72,,,,,
2223,01/04/22 07:00:00 PM,6.73,37.72,,,,,
2224,01/04/22 07:30:00 PM,6.91,37.72,,,,,
2225,01/04/22 08:00:00 PM,7.01,37.72,,,,,
2226,01/04/22 08:30:00 PM,7.04,37.72,,,,,
