"Plot Title: 11009653"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009653, SEN S/N: 11009653, LBL: DO)","Temp, °F (LGR S/N: 11009653, SEN S/N: 11009653, LBL: Temp)","Coupler Detached (LGR S/N: 11009653)","Coupler Attached (LGR S/N: 11009653)","Host Connected (LGR S/N: 11009653)","Stopped (LGR S/N: 11009653)","End Of File (LGR S/N: 11009653)"
1964,12/30/21 09:30:00 AM,13.08,34.95,,,,,
1965,12/30/21 10:00:00 AM,13.05,34.92,,,,,
1966,12/30/21 10:30:00 AM,13.00,34.92,,,,,
1967,12/30/21 11:00:00 AM,12.96,34.95,,,,,
1968,12/30/21 11:30:00 AM,12.93,34.99,,,,,
1969,12/30/21 12:00:00 PM,12.86,34.95,,,,,
1970,12/30/21 12:30:00 PM,12.84,34.95,,,,,
1971,12/30/21 01:00:00 PM,12.84,34.95,,,,,
1972,12/30/21 01:30:00 PM,12.82,34.95,,,,,
1973,12/30/21 02:00:00 PM,12.82,34.92,,,,,
1974,12/30/21 02:30:00 PM,12.84,34.92,,,,,
1975,12/30/21 03:00:00 PM,12.83,34.92,,,,,
1976,12/30/21 03:30:00 PM,12.82,34.92,,,,,
1977,12/30/21 04:00:00 PM,12.79,34.92,,,,,
1978,12/30/21 04:30:00 PM,12.72,34.92,,,,,
1979,12/30/21 05:00:00 PM,12.70,34.92,,,,,
1980,12/30/21 05:30:00 PM,12.62,34.92,,,,,
1981,12/30/21 06:00:00 PM,12.55,34.92,,,,,
1982,12/30/21 06:30:00 PM,12.53,34.92,,,,,
1983,12/30/21 07:00:00 PM,12.51,34.92,,,,,
1984,12/30/21 07:30:00 PM,12.50,34.95,,,,,
1985,12/30/21 08:00:00 PM,12.43,34.95,,,,,
1986,12/30/21 08:30:00 PM,12.44,34.95,,,,,
1987,12/30/21 09:00:00 PM,12.40,34.99,,,,,
1988,12/30/21 09:30:00 PM,12.36,34.99,,,,,
1989,12/30/21 10:00:00 PM,12.35,34.99,,,,,
1990,12/30/21 10:30:00 PM,12.28,34.99,,,,,
1991,12/30/21 11:00:00 PM,12.28,35.02,,,,,
1992,12/30/21 11:30:00 PM,12.25,35.02,,,,,
1993,12/31/21 12:00:00 AM,12.21,35.02,,,,,
1994,12/31/21 12:30:00 AM,12.16,35.06,,,,,
1995,12/31/21 01:00:00 AM,12.17,35.06,,,,,
1996,12/31/21 01:30:00 AM,12.13,35.06,,,,,
1997,12/31/21 02:00:00 AM,12.07,35.06,,,,,
1998,12/31/21 02:30:00 AM,12.03,35.02,,,,,
1999,12/31/21 03:00:00 AM,11.97,35.10,,,,,
2000,12/31/21 03:30:00 AM,11.93,35.10,,,,,
2001,12/31/21 04:00:00 AM,11.89,35.13,,,,,
2002,12/31/21 04:30:00 AM,11.91,35.10,,,,,
2003,12/31/21 05:00:00 AM,11.90,35.13,,,,,
2004,12/31/21 05:30:00 AM,11.88,35.13,,,,,
2005,12/31/21 06:00:00 AM,11.82,35.10,,,,,
2006,12/31/21 06:30:00 AM,11.73,35.10,,,,,
2007,12/31/21 07:00:00 AM,11.69,35.13,,,,,
2008,12/31/21 07:30:00 AM,11.67,35.17,,,,,
2009,12/31/21 08:00:00 AM,11.62,35.17,,,,,
2010,12/31/21 08:30:00 AM,11.60,35.17,,,,,
2011,12/31/21 09:00:00 AM,11.55,35.10,,,,,
2012,12/31/21 09:30:00 AM,11.79,34.63,,,,,
2013,12/31/21 10:00:00 AM,11.77,34.95,,,,,
2014,12/31/21 10:30:00 AM,11.72,34.99,,,,,
2015,12/31/21 11:00:00 AM,11.69,35.02,,,,,
2016,12/31/21 11:30:00 AM,11.64,35.02,,,,,
2017,12/31/21 12:00:00 PM,11.58,34.99,,,,,
2018,12/31/21 12:30:00 PM,11.54,34.99,,,,,
2019,12/31/21 01:00:00 PM,11.52,34.95,,,,,
2020,12/31/21 01:30:00 PM,11.51,34.95,,,,,
2021,12/31/21 02:00:00 PM,11.53,34.99,,,,,
2022,12/31/21 02:30:00 PM,11.54,34.99,,,,,
2023,12/31/21 03:00:00 PM,11.54,34.99,,,,,
2024,12/31/21 03:30:00 PM,11.58,34.95,,,,,
2025,12/31/21 04:00:00 PM,11.54,35.02,,,,,
2026,12/31/21 04:30:00 PM,11.58,35.02,,,,,
2027,12/31/21 05:00:00 PM,11.53,35.02,,,,,
2028,12/31/21 05:30:00 PM,11.50,35.02,,,,,
2029,12/31/21 06:00:00 PM,11.47,35.06,,,,,
2030,12/31/21 06:30:00 PM,11.45,35.02,,,,,
2031,12/31/21 07:00:00 PM,11.43,34.99,,,,,
2032,12/31/21 07:30:00 PM,11.41,35.06,,,,,
2033,12/31/21 08:00:00 PM,11.35,34.99,,,,,
2034,12/31/21 08:30:00 PM,11.34,34.92,,,,,
2035,12/31/21 09:00:00 PM,11.33,35.06,,,,,
2036,12/31/21 09:30:00 PM,11.33,35.06,,,,,
2037,12/31/21 10:00:00 PM,11.31,35.06,,,,,
2038,12/31/21 10:30:00 PM,11.25,35.10,,,,,
2039,12/31/21 11:00:00 PM,11.23,35.10,,,,,
2040,12/31/21 11:30:00 PM,11.20,35.06,,,,,
2041,01/01/22 12:00:00 AM,11.16,35.06,,,,,
2042,01/01/22 12:30:00 AM,11.14,35.13,,,,,
2043,01/01/22 01:00:00 AM,11.12,35.06,,,,,
2044,01/01/22 01:30:00 AM,11.09,35.10,,,,,
2045,01/01/22 02:00:00 AM,11.13,34.95,,,,,
2046,01/01/22 02:30:00 AM,11.07,35.06,,,,,
2047,01/01/22 03:00:00 AM,11.05,35.06,,,,,
2048,01/01/22 03:30:00 AM,11.04,35.10,,,,,
2049,01/01/22 04:00:00 AM,11.01,35.06,,,,,
2050,01/01/22 04:30:00 AM,10.96,35.10,,,,,
2051,01/01/22 05:00:00 AM,11.02,35.10,,,,,
2052,01/01/22 05:30:00 AM,10.96,35.06,,,,,
2053,01/01/22 06:00:00 AM,10.90,35.06,,,,,
2054,01/01/22 06:30:00 AM,10.88,35.10,,,,,
2055,01/01/22 07:00:00 AM,10.88,34.95,,,,,
2056,01/01/22 07:30:00 AM,10.83,35.13,,,,,
2057,01/01/22 08:00:00 AM,10.76,35.10,,,,,
2058,01/01/22 08:30:00 AM,10.71,35.13,,,,,
2059,01/01/22 09:00:00 AM,10.70,35.17,,,,,
2060,01/01/22 09:30:00 AM,10.70,35.13,,,,,
2061,01/01/22 10:00:00 AM,10.74,35.10,,,,,
2062,01/01/22 10:30:00 AM,10.69,35.02,,,,,
2063,01/01/22 11:00:00 AM,10.63,35.06,,,,,
2064,01/01/22 11:30:00 AM,10.62,35.10,,,,,
2065,01/01/22 12:00:00 PM,10.60,35.06,,,,,
2066,01/01/22 12:30:00 PM,10.67,35.06,,,,,
2067,01/01/22 01:00:00 PM,10.71,35.06,,,,,
2068,01/01/22 01:30:00 PM,10.71,35.06,,,,,
2069,01/01/22 02:00:00 PM,10.66,35.06,,,,,
2070,01/01/22 02:30:00 PM,10.62,35.06,,,,,
2071,01/01/22 03:00:00 PM,10.60,35.02,,,,,
2072,01/01/22 03:30:00 PM,10.51,35.06,,,,,
2073,01/01/22 04:00:00 PM,10.51,35.06,,,,,
2074,01/01/22 04:30:00 PM,10.59,35.10,,,,,
2075,01/01/22 05:00:00 PM,10.61,35.13,,,,,
2076,01/01/22 05:30:00 PM,10.66,35.13,,,,,
2077,01/01/22 06:00:00 PM,10.66,35.13,,,,,
2078,01/01/22 06:30:00 PM,10.66,35.13,,,,,
2079,01/01/22 07:00:00 PM,10.62,35.13,,,,,
2080,01/01/22 07:30:00 PM,10.62,35.17,,,,,
2081,01/01/22 08:00:00 PM,10.56,35.17,,,,,
2082,01/01/22 08:30:00 PM,10.50,35.17,,,,,
2083,01/01/22 09:00:00 PM,10.50,35.17,,,,,
2084,01/01/22 09:30:00 PM,10.47,35.10,,,,,
2085,01/01/22 10:00:00 PM,10.48,35.13,,,,,
2086,01/01/22 10:30:00 PM,10.47,35.13,,,,,
2087,01/01/22 11:00:00 PM,10.46,35.17,,,,,
2088,01/01/22 11:30:00 PM,10.46,35.17,,,,,
2089,01/02/22 12:00:00 AM,10.43,35.17,,,,,
2090,01/02/22 12:30:00 AM,10.39,35.17,,,,,
2091,01/02/22 01:00:00 AM,10.39,35.17,,,,,
2092,01/02/22 01:30:00 AM,10.37,35.17,,,,,
2093,01/02/22 02:00:00 AM,10.35,35.20,,,,,
2094,01/02/22 02:30:00 AM,10.32,35.20,,,,,
2095,01/02/22 03:00:00 AM,10.29,35.20,,,,,
2096,01/02/22 03:30:00 AM,10.25,35.20,,,,,
2097,01/02/22 04:00:00 AM,10.26,35.13,,,,,
2098,01/02/22 04:30:00 AM,10.21,35.17,,,,,
2099,01/02/22 05:00:00 AM,10.20,35.20,,,,,
2100,01/02/22 05:30:00 AM,10.19,35.20,,,,,
2101,01/02/22 06:00:00 AM,10.16,35.20,,,,,
2102,01/02/22 06:30:00 AM,10.14,35.17,,,,,
2103,01/02/22 07:00:00 AM,10.20,35.20,,,,,
2104,01/02/22 07:30:00 AM,10.14,35.20,,,,,
2105,01/02/22 08:00:00 AM,10.12,35.20,,,,,
2106,01/02/22 08:30:00 AM,10.10,35.20,,,,,
2107,01/02/22 09:00:00 AM,10.13,35.17,,,,,
2108,01/02/22 09:30:00 AM,10.13,35.17,,,,,
2109,01/02/22 10:00:00 AM,10.14,35.17,,,,,
2110,01/02/22 10:30:00 AM,10.18,35.17,,,,,
2111,01/02/22 11:00:00 AM,10.15,35.17,,,,,
2112,01/02/22 11:30:00 AM,10.19,35.13,,,,,
2113,01/02/22 12:00:00 PM,10.19,35.17,,,,,
2114,01/02/22 12:30:00 PM,10.18,35.13,,,,,
2115,01/02/22 01:00:00 PM,10.23,35.13,,,,,
2116,01/02/22 01:30:00 PM,10.24,35.13,,,,,
2117,01/02/22 02:00:00 PM,10.28,35.17,,,,,
2118,01/02/22 02:30:00 PM,10.16,35.13,,,,,
2119,01/02/22 03:00:00 PM,10.18,35.13,,,,,
2120,01/02/22 03:30:00 PM,10.22,35.17,,,,,
2121,01/02/22 04:00:00 PM,10.29,35.17,,,,,
2122,01/02/22 04:30:00 PM,10.34,35.17,,,,,
2123,01/02/22 05:00:00 PM,10.38,35.17,,,,,
2124,01/02/22 05:30:00 PM,10.40,35.17,,,,,
2125,01/02/22 06:00:00 PM,10.39,35.13,,,,,
2126,01/02/22 06:30:00 PM,10.40,35.13,,,,,
2127,01/02/22 07:00:00 PM,10.38,35.10,,,,,
2128,01/02/22 07:30:00 PM,10.49,35.13,,,,,
2129,01/02/22 08:00:00 PM,10.58,35.17,,,,,
2130,01/02/22 08:30:00 PM,10.57,35.17,,,,,
2131,01/02/22 09:00:00 PM,10.56,35.20,,,,,
2132,01/02/22 09:30:00 PM,10.58,35.20,,,,,
2133,01/02/22 10:00:00 PM,10.55,35.20,,,,,
2134,01/02/22 10:30:00 PM,10.52,35.20,,,,,
2135,01/02/22 11:00:00 PM,10.58,35.20,,,,,
2136,01/02/22 11:30:00 PM,10.58,35.20,,,,,
2137,01/03/22 12:00:00 AM,10.58,35.20,,,,,
2138,01/03/22 12:30:00 AM,10.59,35.20,,,,,
2139,01/03/22 01:00:00 AM,10.61,35.20,,,,,
2140,01/03/22 01:30:00 AM,10.61,35.24,,,,,
2141,01/03/22 02:00:00 AM,10.60,35.20,,,,,
2142,01/03/22 02:30:00 AM,10.59,35.20,,,,,
2143,01/03/22 03:00:00 AM,10.55,35.24,,,,,
2144,01/03/22 03:30:00 AM,10.47,35.24,,,,,
2145,01/03/22 04:00:00 AM,10.50,35.24,,,,,
2146,01/03/22 04:30:00 AM,10.49,35.24,,,,,
2147,01/03/22 05:00:00 AM,10.59,35.24,,,,,
2148,01/03/22 05:30:00 AM,10.56,35.28,,,,,
2149,01/03/22 06:00:00 AM,10.56,35.28,,,,,
2150,01/03/22 06:30:00 AM,10.58,35.28,,,,,
2151,01/03/22 07:00:00 AM,10.57,35.28,,,,,
2152,01/03/22 07:30:00 AM,10.55,35.28,,,,,
2153,01/03/22 08:00:00 AM,10.51,35.28,,,,,
2154,01/03/22 08:30:00 AM,10.52,35.28,,,,,
2155,01/03/22 09:00:00 AM,10.53,35.28,,,,,
2156,01/03/22 09:30:00 AM,10.66,35.28,,,,,
2157,01/03/22 10:00:00 AM,10.72,35.20,,,,,
2158,01/03/22 10:30:00 AM,10.72,35.20,,,,,
2159,01/03/22 11:00:00 AM,10.69,35.20,,,,,
2160,01/03/22 11:30:00 AM,10.68,35.20,,,,,
2161,01/03/22 12:00:00 PM,10.76,35.24,,,,,
2162,01/03/22 12:30:00 PM,10.74,35.24,,,,,
2163,01/03/22 01:00:00 PM,10.75,35.20,,,,,
2164,01/03/22 01:30:00 PM,10.71,35.24,,,,,
2165,01/03/22 02:00:00 PM,10.68,35.24,,,,,
2166,01/03/22 02:30:00 PM,10.66,35.20,,,,,
2167,01/03/22 03:00:00 PM,10.65,35.20,,,,,
2168,01/03/22 03:30:00 PM,10.59,35.20,,,,,
2169,01/03/22 04:00:00 PM,10.53,35.20,,,,,
2170,01/03/22 04:30:00 PM,10.57,35.20,,,,,
2171,01/03/22 05:00:00 PM,10.66,35.24,,,,,
2172,01/03/22 05:30:00 PM,10.69,35.24,,,,,
2173,01/03/22 06:00:00 PM,10.59,35.24,,,,,
2174,01/03/22 06:30:00 PM,10.63,35.24,,,,,
2175,01/03/22 07:00:00 PM,10.61,35.28,,,,,
2176,01/03/22 07:30:00 PM,10.67,35.28,,,,,
2177,01/03/22 08:00:00 PM,10.66,35.24,,,,,
2178,01/03/22 08:30:00 PM,10.62,35.28,,,,,
2179,01/03/22 09:00:00 PM,10.58,35.28,,,,,
2180,01/03/22 09:30:00 PM,10.63,35.28,,,,,
2181,01/03/22 10:00:00 PM,10.63,35.28,,,,,
2182,01/03/22 10:30:00 PM,10.66,35.28,,,,,
2183,01/03/22 11:00:00 PM,10.63,35.28,,,,,
2184,01/03/22 11:30:00 PM,10.62,35.28,,,,,
2185,01/04/22 12:00:00 AM,10.58,35.28,,,,,
2186,01/04/22 12:30:00 AM,10.57,35.28,,,,,
2187,01/04/22 01:00:00 AM,10.58,35.28,,,,,
2188,01/04/22 01:30:00 AM,10.57,35.31,,,,,
2189,01/04/22 02:00:00 AM,10.52,35.31,,,,,
2190,01/04/22 02:30:00 AM,10.52,35.31,,,,,
2191,01/04/22 03:00:00 AM,10.52,35.28,,,,,
2192,01/04/22 03:30:00 AM,10.50,35.28,,,,,
2193,01/04/22 04:00:00 AM,10.47,35.28,,,,,
2194,01/04/22 04:30:00 AM,10.46,35.28,,,,,
2195,01/04/22 05:00:00 AM,10.44,35.31,,,,,
2196,01/04/22 05:30:00 AM,10.42,35.28,,,,,
2197,01/04/22 06:00:00 AM,10.44,35.28,,,,,
2198,01/04/22 06:30:00 AM,10.48,35.31,,,,,
2199,01/04/22 07:00:00 AM,10.43,35.35,,,,,
2200,01/04/22 07:30:00 AM,10.37,35.31,,,,,
2201,01/04/22 08:00:00 AM,10.34,35.31,,,,,
2202,01/04/22 08:30:00 AM,10.34,35.28,,,,,
2203,01/04/22 09:00:00 AM,10.39,35.24,,,,,
2204,01/04/22 09:30:00 AM,10.42,35.28,,,,,
2205,01/04/22 10:00:00 AM,10.40,35.28,,,,,
2206,01/04/22 10:30:00 AM,10.40,35.28,,,,,
2207,01/04/22 11:00:00 AM,10.40,35.28,,,,,
2208,01/04/22 11:30:00 AM,10.51,35.24,,,,,
2209,01/04/22 12:00:00 PM,10.50,35.24,,,,,
2210,01/04/22 12:30:00 PM,10.61,35.17,,,,,
2211,01/04/22 01:00:00 PM,10.62,35.13,,,,,
2212,01/04/22 01:30:00 PM,10.59,35.13,,,,,
2213,01/04/22 02:00:00 PM,10.66,35.13,,,,,
2214,01/04/22 02:30:00 PM,10.65,35.17,,,,,
2215,01/04/22 03:00:00 PM,10.65,35.13,,,,,
2216,01/04/22 03:30:00 PM,10.74,35.10,,,,,
2217,01/04/22 04:00:00 PM,10.74,35.10,,,,,
2218,01/04/22 04:30:00 PM,10.75,35.10,,,,,
2219,01/04/22 05:00:00 PM,10.75,35.10,,,,,
2220,01/04/22 05:30:00 PM,10.72,35.10,,,,,
2221,01/04/22 06:00:00 PM,10.70,35.06,,,,,
2222,01/04/22 06:30:00 PM,10.70,35.10,,,,,
2223,01/04/22 07:00:00 PM,10.68,35.10,,,,,
2224,01/04/22 07:30:00 PM,10.66,35.10,,,,,
2225,01/04/22 08:00:00 PM,10.65,35.10,,,,,
2226,01/04/22 08:30:00 PM,10.65,35.10,,,,,
2227,01/04/22 09:00:00 PM,10.63,35.10,,,,,
2228,01/04/22 09:30:00 PM,10.61,35.13,,,,,
2229,01/04/22 10:00:00 PM,10.60,35.13,,,,,
2230,01/04/22 10:30:00 PM,10.56,35.13,,,,,
2231,01/04/22 11:00:00 PM,10.51,35.17,,,,,
2232,01/04/22 11:30:00 PM,10.50,35.17,,,,,
2233,01/05/22 12:00:00 AM,10.49,35.20,,,,,
2234,01/05/22 12:30:00 AM,10.46,35.28,,,,,
2235,01/05/22 01:00:00 AM,10.43,35.24,,,,,
2236,01/05/22 01:30:00 AM,10.42,35.24,,,,,
2237,01/05/22 02:00:00 AM,10.42,35.24,,,,,
2238,01/05/22 02:30:00 AM,10.40,35.28,,,,,
2239,01/05/22 03:00:00 AM,10.46,35.28,,,,,
2240,01/05/22 03:30:00 AM,10.37,35.24,,,,,
2241,01/05/22 04:00:00 AM,10.38,35.20,,,,,
2242,01/05/22 04:30:00 AM,10.38,35.24,,,,,
2243,01/05/22 05:00:00 AM,10.35,35.20,,,,,
2244,01/05/22 05:30:00 AM,10.35,35.24,,,,,
2245,01/05/22 06:00:00 AM,10.32,35.28,,,,,
2246,01/05/22 06:30:00 AM,10.31,35.24,,,,,
2247,01/05/22 07:00:00 AM,10.30,35.20,,,,,
2248,01/05/22 07:30:00 AM,10.28,35.24,,,,,
2249,01/05/22 08:00:00 AM,10.26,35.28,,,,,
2250,01/05/22 08:30:00 AM,10.23,35.28,,,,,
2251,01/05/22 09:00:00 AM,10.25,35.17,,,,,
2252,01/05/22 09:30:00 AM,10.31,35.24,,,,,
2253,01/05/22 10:00:00 AM,10.33,35.24,,,,,
2254,01/05/22 10:30:00 AM,10.33,35.20,,,,,
2255,01/05/22 11:00:00 AM,10.44,35.13,,,,,
2256,01/05/22 11:30:00 AM,10.51,35.13,,,,,
2257,01/05/22 12:00:00 PM,10.47,35.13,,,,,
2258,01/05/22 12:30:00 PM,10.44,35.17,,,,,
2259,01/05/22 01:00:00 PM,10.43,35.17,,,,,
2260,01/05/22 01:30:00 PM,10.37,35.13,,,,,
2261,01/05/22 02:00:00 PM,10.32,35.13,,,,,
2262,01/05/22 02:30:00 PM,10.32,35.13,,,,,
2263,01/05/22 03:00:00 PM,10.29,35.10,,,,,
2264,01/05/22 03:30:00 PM,10.38,35.10,,,,,
2265,01/05/22 04:00:00 PM,10.43,35.10,,,,,
2266,01/05/22 04:30:00 PM,10.43,35.06,,,,,
2267,01/05/22 05:00:00 PM,10.44,35.10,,,,,
2268,01/05/22 05:30:00 PM,10.40,35.06,,,,,
2269,01/05/22 06:00:00 PM,10.38,35.06,,,,,
2270,01/05/22 06:30:00 PM,10.37,35.06,,,,,
2271,01/05/22 07:00:00 PM,10.35,35.06,,,,,
2272,01/05/22 07:30:00 PM,10.37,35.06,,,,,
2273,01/05/22 08:00:00 PM,10.39,35.06,,,,,
2274,01/05/22 08:30:00 PM,10.38,35.06,,,,,
2275,01/05/22 09:00:00 PM,10.37,35.06,,,,,
2276,01/05/22 09:30:00 PM,10.33,35.10,,,,,
2277,01/05/22 10:00:00 PM,10.31,35.06,,,,,
2278,01/05/22 10:30:00 PM,10.30,35.06,,,,,
2279,01/05/22 11:00:00 PM,10.28,35.10,,,,,
2280,01/05/22 11:30:00 PM,10.26,35.10,,,,,
2281,01/06/22 12:00:00 AM,10.24,35.10,,,,,
2282,01/06/22 12:30:00 AM,10.22,35.10,,,,,
2283,01/06/22 01:00:00 AM,10.21,35.13,,,,,
2284,01/06/22 01:30:00 AM,10.18,35.10,,,,,
2285,01/06/22 02:00:00 AM,10.18,35.13,,,,,
2286,01/06/22 02:30:00 AM,10.16,35.06,,,,,
2287,01/06/22 03:00:00 AM,10.12,35.10,,,,,
2288,01/06/22 03:30:00 AM,10.10,35.10,,,,,
2289,01/06/22 04:00:00 AM,10.10,35.10,,,,,
2290,01/06/22 04:30:00 AM,10.10,35.06,,,,,
2291,01/06/22 05:00:00 AM,10.10,35.02,,,,,
2292,01/06/22 05:30:00 AM,10.10,35.02,,,,,
2293,01/06/22 06:00:00 AM,10.14,34.95,,,,,
2294,01/06/22 06:30:00 AM,10.22,34.99,,,,,
2295,01/06/22 07:00:00 AM,10.20,35.06,,,,,
2296,01/06/22 07:30:00 AM,10.16,35.02,,,,,
2297,01/06/22 08:00:00 AM,10.16,34.99,,,,,
2298,01/06/22 08:30:00 AM,10.11,35.02,,,,,
2299,01/06/22 09:00:00 AM,10.07,35.02,,,,,
2300,01/06/22 09:30:00 AM,10.07,35.02,,,,,
2301,01/06/22 10:00:00 AM,10.07,34.99,,,,,
2302,01/06/22 10:30:00 AM,10.10,35.02,,,,,
2303,01/06/22 11:00:00 AM,10.13,35.02,,,,,
2304,01/06/22 11:30:00 AM,10.12,35.06,,,,,
2305,01/06/22 12:00:00 PM,10.09,35.06,,,,,
2306,01/06/22 12:30:00 PM,10.13,35.06,,,,,
2307,01/06/22 01:00:00 PM,10.12,35.10,,,,,
2308,01/06/22 01:30:00 PM,10.10,35.10,,,,,
2309,01/06/22 02:00:00 PM,10.06,35.10,,,,,
2310,01/06/22 02:30:00 PM,10.04,35.10,,,,,
2311,01/06/22 03:00:00 PM,10.04,35.13,,,,,
2312,01/06/22 03:30:00 PM,10.10,35.10,,,,,
2313,01/06/22 04:00:00 PM,10.16,35.10,,,,,
2314,01/06/22 04:30:00 PM,10.19,35.13,,,,,
2315,01/06/22 05:00:00 PM,10.18,35.13,,,,,
2316,01/06/22 05:30:00 PM,10.13,35.13,,,,,
2317,01/06/22 06:00:00 PM,10.10,35.13,,,,,
2318,01/06/22 06:30:00 PM,10.06,35.17,,,,,
2319,01/06/22 07:00:00 PM,10.02,35.17,,,,,
2320,01/06/22 07:30:00 PM,10.00,35.20,,,,,
2321,01/06/22 08:00:00 PM,10.02,35.17,,,,,
2322,01/06/22 08:30:00 PM,10.01,35.20,,,,,
2323,01/06/22 09:00:00 PM,9.97,35.20,,,,,
2324,01/06/22 09:30:00 PM,10.00,35.24,,,,,
2325,01/06/22 10:00:00 PM,9.94,35.24,,,,,
2326,01/06/22 10:30:00 PM,9.91,35.28,,,,,
2327,01/06/22 11:00:00 PM,9.85,35.28,,,,,
2328,01/06/22 11:30:00 PM,9.87,35.28,,,,,
2329,01/07/22 12:00:00 AM,9.85,35.28,,,,,
2330,01/07/22 12:30:00 AM,9.82,35.31,,,,,
2331,01/07/22 01:00:00 AM,9.78,35.31,,,,,
2332,01/07/22 01:30:00 AM,9.77,35.31,,,,,
2333,01/07/22 02:00:00 AM,9.78,35.31,,,,,
2334,01/07/22 02:30:00 AM,9.78,35.35,,,,,
2335,01/07/22 03:00:00 AM,9.77,35.35,,,,,
2336,01/07/22 03:30:00 AM,9.75,35.35,,,,,
2337,01/07/22 04:00:00 AM,9.72,35.38,,,,,
2338,01/07/22 04:30:00 AM,9.69,35.35,,,,,
2339,01/07/22 05:00:00 AM,9.67,35.35,,,,,
2340,01/07/22 05:30:00 AM,9.61,35.35,,,,,
2341,01/07/22 06:00:00 AM,9.64,35.35,,,,,
2342,01/07/22 06:30:00 AM,9.64,35.38,,,,,
2343,01/07/22 07:00:00 AM,9.63,35.38,,,,,
2344,01/07/22 07:30:00 AM,9.57,35.35,,,,,
2345,01/07/22 08:00:00 AM,9.58,35.38,,,,,
2346,01/07/22 08:30:00 AM,9.59,35.38,,,,,
2347,01/07/22 09:00:00 AM,9.61,35.38,,,,,
2348,01/07/22 09:30:00 AM,9.63,35.38,,,,,
2349,01/07/22 10:00:00 AM,9.63,35.38,,,,,
2350,01/07/22 10:30:00 AM,9.65,35.38,,,,,
2351,01/07/22 11:00:00 AM,9.64,35.42,,,,,
2352,01/07/22 11:30:00 AM,9.59,35.42,,,,,
2353,01/07/22 12:00:00 PM,9.60,35.42,,,,,
2354,01/07/22 12:30:00 PM,9.55,35.42,,,,,
2355,01/07/22 01:00:00 PM,9.52,35.42,,,,,
2356,01/07/22 01:30:00 PM,9.48,35.42,,,,,
2357,01/07/22 02:00:00 PM,9.50,35.42,,,,,
2358,01/07/22 02:30:00 PM,9.49,35.42,,,,,
2359,01/07/22 03:00:00 PM,9.46,35.46,,,,,
2360,01/07/22 03:30:00 PM,9.43,35.46,,,,,
2361,01/07/22 04:00:00 PM,9.40,35.46,,,,,
2362,01/07/22 04:30:00 PM,9.37,35.46,,,,,
2363,01/07/22 05:00:00 PM,9.34,35.49,,,,,
2364,01/07/22 05:30:00 PM,9.33,35.49,,,,,
2365,01/07/22 06:00:00 PM,9.32,35.49,,,,,
2366,01/07/22 06:30:00 PM,9.34,35.49,,,,,
2367,01/07/22 07:00:00 PM,9.34,35.49,,,,,
2368,01/07/22 07:30:00 PM,9.32,35.49,,,,,
2369,01/07/22 08:00:00 PM,9.29,35.49,,,,,
2370,01/07/22 08:30:00 PM,9.29,35.49,,,,,
2371,01/07/22 09:00:00 PM,9.27,35.49,,,,,
2372,01/07/22 09:30:00 PM,9.22,35.49,,,,,
2373,01/07/22 10:00:00 PM,9.21,35.49,,,,,
2374,01/07/22 10:30:00 PM,9.18,35.49,,,,,
2375,01/07/22 11:00:00 PM,9.18,35.49,,,,,
2376,01/07/22 11:30:00 PM,9.19,35.49,,,,,
2377,01/08/22 12:00:00 AM,9.14,35.53,,,,,
2378,01/08/22 12:30:00 AM,9.11,35.53,,,,,
2379,01/08/22 01:00:00 AM,9.10,35.49,,,,,
2380,01/08/22 01:30:00 AM,9.09,35.49,,,,,
2381,01/08/22 02:00:00 AM,9.08,35.49,,,,,
2382,01/08/22 02:30:00 AM,9.06,35.49,,,,,
2383,01/08/22 03:00:00 AM,9.05,35.53,,,,,
2384,01/08/22 03:30:00 AM,9.03,35.53,,,,,
2385,01/08/22 04:00:00 AM,9.03,35.53,,,,,
2386,01/08/22 04:30:00 AM,9.01,35.53,,,,,
2387,01/08/22 05:00:00 AM,9.08,35.53,,,,,
2388,01/08/22 05:30:00 AM,9.04,35.49,,,,,
2389,01/08/22 06:00:00 AM,9.02,35.53,,,,,
2390,01/08/22 06:30:00 AM,9.02,35.53,,,,,
2391,01/08/22 07:00:00 AM,9.03,35.49,,,,,
2392,01/08/22 07:30:00 AM,9.09,35.53,,,,,
2393,01/08/22 08:00:00 AM,9.08,35.53,,,,,
2394,01/08/22 08:30:00 AM,9.06,35.46,,,,,
2395,01/08/22 09:00:00 AM,9.08,35.53,,,,,
2396,01/08/22 09:30:00 AM,9.05,35.53,,,,,
2397,01/08/22 10:00:00 AM,9.02,35.53,,,,,
2398,01/08/22 10:30:00 AM,8.97,35.53,,,,,
2399,01/08/22 11:00:00 AM,8.95,35.53,,,,,
2400,01/08/22 11:30:00 AM,8.94,35.53,,,,,
2401,01/08/22 12:00:00 PM,8.92,35.56,,,,,
2402,01/08/22 12:30:00 PM,8.91,35.56,,,,,
2403,01/08/22 01:00:00 PM,8.92,35.56,,,,,
2404,01/08/22 01:30:00 PM,8.95,35.56,,,,,
2405,01/08/22 02:00:00 PM,8.95,35.53,,,,,
2406,01/08/22 02:30:00 PM,8.97,35.49,,,,,
2407,01/08/22 03:00:00 PM,8.96,35.49,,,,,
